Cast_Count,Station_ID,Datetime,Depth_bin_m,T_degC,Salinity,SigmaTheta
30396,090.0 070.0,2003-10-25 05:31:00,205,8.71,33.944,26.34
30396,090.0 070.0,2003-10-25 05:31:00,235,8.2,34.032,26.488
30396,090.0 070.0,2003-10-25 05:31:00,255,7.84,34.048,26.554
30396,090.0 070.0,2003-10-25 05:31:00,275,7.55,34.051,26.598
30396,090.0 070.0,2003-10-25 05:31:00,305,7.23,34.072,26.66
30396,090.0 070.0,2003-10-25 05:31:00,325,7.1,34.087,26.69
30396,090.0 070.0,2003-10-25 05:31:00,385,6.79,34.168,26.797
30462,090.0 070.0,2004-01-10 18:01:00,5,16.29,33.04,24.17
30462,090.0 070.0,2004-01-10 18:01:00,15,16.28,33.045,24.182
30462,090.0 070.0,2004-01-10 18:01:00,25,16.29,33.046,24.181
30462,090.0 070.0,2004-01-10 18:01:00,35,16.29,33.046,24.181
30462,090.0 070.0,2004-01-10 18:01:00,45,16.29,33.045,24.181
30462,090.0 070.0,2004-01-10 18:01:00,55,16.29,33.046,24.182
30462,090.0 070.0,2004-01-10 18:01:00,65,16.29,33.047,24.183
30462,090.0 070.0,2004-01-10 18:01:00,75,16.28,33.044,24.183
30462,090.0 070.0,2004-01-10 18:01:00,85,16.28,33.045,24.184
30462,090.0 070.0,2004-01-10 18:01:00,95,16.26,33.051,24.194
30462,090.0 070.0,2004-01-10 18:01:00,105,14.94,33.019,24.462
30462,090.0 070.0,2004-01-10 18:01:00,115,14.15,33.086,24.681
30462,090.0 070.0,2004-01-10 18:01:00,125,12.73,33.03,24.924
30462,090.0 070.0,2004-01-10 18:01:00,135,11.94,33.037,25.08
30462,090.0 070.0,2004-01-10 18:01:00,145,11.17,33.076,25.251
30462,090.0 070.0,2004-01-10 18:01:00,155,10.35,33.194,25.486
30462,090.0 070.0,2004-01-10 18:01:00,165,9.57,33.371,25.755
30462,090.0 070.0,2004-01-10 18:01:00,205,9.05,33.732,26.121
30462,090.0 070.0,2004-01-10 18:01:00,235,8.72,33.933,26.331
30462,090.0 070.0,2004-01-10 18:01:00,255,8.5,33.999,26.417
30462,090.0 070.0,2004-01-10 18:01:00,275,8.28,34.035,26.479
30462,090.0 070.0,2004-01-10 18:01:00,305,7.91,34.072,26.563
30462,090.0 070.0,2004-01-10 18:01:00,325,7.65,34.085,26.611
30462,090.0 070.0,2004-01-10 18:01:00,385,6.85,34.107,26.741
30529,090.0 070.0,2004-03-28 07:05:00,5,14.68,32.92,24.44
30529,090.0 070.0,2004-03-28 07:05:00,15,14.68,32.924,24.442
30529,090.0 070.0,2004-03-28 07:05:00,25,14.68,32.924,24.442
30529,090.0 070.0,2004-03-28 07:05:00,35,14.68,32.925,24.443
30529,090.0 070.0,2004-03-28 07:05:00,55,14.68,32.924,24.443
30529,090.0 070.0,2004-03-28 07:05:00,75,13.12,32.97,24.799
30529,090.0 070.0,2004-03-28 07:05:00,85,12.82,33.006,24.886
30529,090.0 070.0,2004-03-28 07:05:00,95,11.9,33.029,25.08
30529,090.0 070.0,2004-03-28 07:05:00,105,10.68,33.105,25.359
30529,090.0 070.0,2004-03-28 07:05:00,115,9.92,33.191,25.555
30529,090.0 070.0,2004-03-28 07:05:00,125,9.36,33.372,25.789
30529,090.0 070.0,2004-03-28 07:05:00,155,9.08,33.635,26.039
30529,090.0 070.0,2004-03-28 07:05:00,175,8.87,33.814,26.213
30529,090.0 070.0,2004-03-28 07:05:00,205,8.6,33.965,26.374
30529,090.0 070.0,2004-03-28 07:05:00,235,8.38,34.02,26.451
30529,090.0 070.0,2004-03-28 07:05:00,255,8.03,34.03,26.512
30529,090.0 070.0,2004-03-28 07:05:00,275,7.68,34.034,26.566
30529,090.0 070.0,2004-03-28 07:05:00,305,7.37,34.059,26.63
30529,090.0 070.0,2004-03-28 07:05:00,325,7.23,34.074,26.662
30529,090.0 070.0,2004-03-28 07:05:00,385,6.53,34.112,26.787
30626,090.0 070.0,2004-07-17 17:35:00,5,17.11,32.96,23.93
30626,090.0 070.0,2004-07-17 17:35:00,15,16.98,32.97,23.963
30626,090.0 070.0,2004-07-17 17:35:00,25,16.66,33.027,24.081
30626,090.0 070.0,2004-07-17 17:35:00,35,15.84,33.118,24.338
30626,090.0 070.0,2004-07-17 17:35:00,45,13.4,33.155,24.886
30626,090.0 070.0,2004-07-17 17:35:00,55,13.02,33.177,24.979
30626,090.0 070.0,2004-07-17 17:35:00,65,11.83,33.018,25.084
30626,090.0 070.0,2004-07-17 17:35:00,75,11.08,33.082,25.27
30626,090.0 070.0,2004-07-17 17:35:00,85,10.56,33.171,25.431
30626,090.0 070.0,2004-07-17 17:35:00,105,9.76,33.358,25.712
30626,090.0 070.0,2004-07-17 17:35:00,115,9.35,33.538,25.92
30626,090.0 070.0,2004-07-17 17:35:00,125,9.19,33.623,26.012
30626,090.0 070.0,2004-07-17 17:35:00,145,8.89,33.863,26.248
30626,090.0 070.0,2004-07-17 17:35:00,155,8.83,33.905,26.29
30626,090.0 070.0,2004-07-17 17:35:00,175,8.68,33.99,26.38
30626,090.0 070.0,2004-07-17 17:35:00,205,8.32,34.058,26.489
30626,090.0 070.0,2004-07-17 17:35:00,235,7.88,34.075,26.569
30626,090.0 070.0,2004-07-17 17:35:00,255,7.63,34.088,26.615
30626,090.0 070.0,2004-07-17 17:35:00,275,7.45,34.099,26.65
30626,090.0 070.0,2004-07-17 17:35:00,305,7.14,34.115,26.706
30626,090.0 070.0,2004-07-17 17:35:00,325,7.01,34.131,26.737
30626,090.0 070.0,2004-07-17 17:35:00,385,7.06,34.257,26.83
30700,090.0 070.0,2004-11-08 07:40:00,5,17.71,33.18,23.95
30700,090.0 070.0,2004-11-08 07:40:00,15,17.71,33.19,23.958
30700,090.0 070.0,2004-11-08 07:40:00,25,17.71,33.191,23.959
30700,090.0 070.0,2004-11-08 07:40:00,35,17.66,33.19,23.971
30700,090.0 070.0,2004-11-08 07:40:00,45,13.5,32.865,24.642
30700,090.0 070.0,2004-11-08 07:40:00,55,13.06,32.878,24.74
30700,090.0 070.0,2004-11-08 07:40:00,65,12.81,32.902,24.807
30700,090.0 070.0,2004-11-08 07:40:00,85,11.01,32.997,25.216
30700,090.0 070.0,2004-11-08 07:40:00,105,9.64,33.187,25.598
30700,090.0 070.0,2004-11-08 07:40:00,115,9.61,33.371,25.747
30700,090.0 070.0,2004-11-08 07:40:00,125,9.52,33.605,25.945
30700,090.0 070.0,2004-11-08 07:40:00,145,9.17,33.747,26.113
30700,090.0 070.0,2004-11-08 07:40:00,155,9.1,33.79,26.158
30700,090.0 070.0,2004-11-08 07:40:00,175,8.85,33.936,26.312
30700,090.0 070.0,2004-11-08 07:40:00,205,8.44,34.017,26.439
30700,090.0 070.0,2004-11-08 07:40:00,235,8.1,34.054,26.52
30700,090.0 070.0,2004-11-08 07:40:00,255,7.9,34.099,26.585
30700,090.0 070.0,2004-11-08 07:40:00,275,7.76,34.139,26.637
30700,090.0 070.0,2004-11-08 07:40:00,305,7.57,34.184,26.7
30700,090.0 070.0,2004-11-08 07:40:00,325,7.45,34.203,26.733
30700,090.0 070.0,2004-11-08 07:40:00,385,6.78,34.229,26.846
30775,090.0 070.0,2005-01-09 11:09:00,5,14.79,33.007,24.482
30775,090.0 070.0,2005-01-09 11:09:00,15,14.78,33.01,24.487
30775,090.0 070.0,2005-01-09 11:09:00,25,14.78,33.012,24.488
30775,090.0 070.0,2005-01-09 11:09:00,35,14.77,33.023,24.499
30775,090.0 070.0,2005-01-09 11:09:00,45,14.75,33.042,24.519
30775,090.0 070.0,2005-01-09 11:09:00,55,13.75,33.056,24.739
30775,090.0 070.0,2005-01-09 11:09:00,65,13.49,33.039,24.779
30775,090.0 070.0,2005-01-09 11:09:00,75,12.32,32.982,24.964
30775,090.0 070.0,2005-01-09 11:09:00,85,12.01,33.03,25.06
30775,090.0 070.0,2005-01-09 11:09:00,105,10.64,33.185,25.428
30775,090.0 070.0,2005-01-09 11:09:00,125,9.5,33.464,25.838
30775,090.0 070.0,2005-01-09 11:09:00,145,9.28,33.671,26.036
30775,090.0 070.0,2005-01-09 11:09:00,155,9.11,33.772,26.142
30775,090.0 070.0,2005-01-09 11:09:00,175,8.86,33.888,26.273
30775,090.0 070.0,2005-01-09 11:09:00,205,8.65,33.966,26.367
30775,090.0 070.0,2005-01-09 11:09:00,235,8.31,34.042,26.479
30775,090.0 070.0,2005-01-09 11:09:00,255,8.1,34.06,26.525
30775,090.0 070.0,2005-01-09 11:09:00,275,7.92,34.067,26.557
30775,090.0 070.0,2005-01-09 11:09:00,305,7.47,34.085,26.637
30775,090.0 070.0,2005-01-09 11:09:00,325,7.22,34.092,26.677
30775,090.0 070.0,2005-01-09 11:09:00,385,6.49,34.104,26.786
30850,090.0 070.0,2005-04-20 11:45:00,5,15.04,33.034,24.449
30850,090.0 070.0,2005-04-20 11:45:00,15,15.04,33.033,24.448
30850,090.0 070.0,2005-04-20 11:45:00,25,15.04,33.032,24.448
30850,090.0 070.0,2005-04-20 11:45:00,35,15.04,33.033,24.449
30850,090.0 070.0,2005-04-20 11:45:00,45,15.04,33.032,24.449
30850,090.0 070.0,2005-04-20 11:45:00,55,15.04,33.032,24.449
30850,090.0 070.0,2005-04-20 11:45:00,65,15.04,33.032,24.449
30850,090.0 070.0,2005-04-20 11:45:00,85,12.82,32.968,24.857
30850,090.0 070.0,2005-04-20 11:45:00,105,12.09,33.195,25.173
30850,090.0 070.0,2005-04-20 11:45:00,115,11.16,33.274,25.406
30850,090.0 070.0,2005-04-20 11:45:00,125,10.38,33.355,25.606
30850,090.0 070.0,2005-04-20 11:45:00,145,9.63,33.502,25.847
30850,090.0 070.0,2005-04-20 11:45:00,155,9.49,33.553,25.91
30850,090.0 070.0,2005-04-20 11:45:00,175,9.17,33.715,26.088
30850,090.0 070.0,2005-04-20 11:45:00,205,8.8,33.941,26.324
30850,090.0 070.0,2005-04-20 11:45:00,235,8.55,33.984,26.397
30850,090.0 070.0,2005-04-20 11:45:00,255,8.36,34.007,26.444
30850,090.0 070.0,2005-04-20 11:45:00,275,8.16,34.023,26.487
30850,090.0 070.0,2005-04-20 11:45:00,305,7.63,34.042,26.58
30850,090.0 070.0,2005-04-20 11:45:00,325,7.3,34.051,26.634
30850,090.0 070.0,2005-04-20 11:45:00,385,6.64,34.065,26.736
30925,090.0 070.0,2005-07-06 07:46:00,5,17.47,33.16,23.992
30925,090.0 070.0,2005-07-06 07:46:00,15,17.48,33.16,23.99
30925,090.0 070.0,2005-07-06 07:46:00,25,17.48,33.164,23.994
30925,090.0 070.0,2005-07-06 07:46:00,35,16.91,33.13,24.103
30925,090.0 070.0,2005-07-06 07:46:00,45,15.19,33.141,24.5
30925,090.0 070.0,2005-07-06 07:46:00,55,15.04,33.238,24.607
30925,090.0 070.0,2005-07-06 07:46:00,65,14.49,33.236,24.724
30925,090.0 070.0,2005-07-06 07:46:00,75,13.85,33.259,24.876
30925,090.0 070.0,2005-07-06 07:46:00,85,13.21,33.232,24.984
30925,090.0 070.0,2005-07-06 07:46:00,95,11.2,33.202,25.342
30925,090.0 070.0,2005-07-06 07:46:00,105,10.31,33.325,25.594
30925,090.0 070.0,2005-07-06 07:46:00,125,9.56,33.545,25.891
30925,090.0 070.0,2005-07-06 07:46:00,145,9.18,33.752,26.115
30925,090.0 070.0,2005-07-06 07:46:00,155,9.14,33.82,26.175
30925,090.0 070.0,2005-07-06 07:46:00,175,9.07,33.929,26.272
30925,090.0 070.0,2005-07-06 07:46:00,205,8.59,34.041,26.435
30925,090.0 070.0,2005-07-06 07:46:00,235,8.18,34.075,26.524
30925,090.0 070.0,2005-07-06 07:46:00,255,7.92,34.09,26.575
30925,090.0 070.0,2005-07-06 07:46:00,275,7.73,34.101,26.612
30925,090.0 070.0,2005-07-06 07:46:00,305,7.51,34.139,26.673
30925,090.0 070.0,2005-07-06 07:46:00,325,7.33,34.152,26.709
30925,090.0 070.0,2005-07-06 07:46:00,385,6.05,34.063,26.81
30997,090.0 070.0,2005-11-09 18:19:00,5,16.08,33.369,24.476
30997,090.0 070.0,2005-11-09 18:19:00,15,16.02,33.368,24.489
30997,090.0 070.0,2005-11-09 18:19:00,25,15.99,33.368,24.496
30997,090.0 070.0,2005-11-09 18:19:00,35,15.98,33.374,24.503
30997,090.0 070.0,2005-11-09 18:19:00,45,14.7,33.407,24.811
30997,090.0 070.0,2005-11-09 18:19:00,55,13.34,33.405,25.092
30997,090.0 070.0,2005-11-09 18:19:00,65,11.49,33.47,25.498
30997,090.0 070.0,2005-11-09 18:19:00,75,10.67,33.556,25.711
30997,090.0 070.0,2005-11-09 18:19:00,85,10.33,33.598,25.803
30997,090.0 070.0,2005-11-09 18:19:00,105,9.55,33.785,26.08
30997,090.0 070.0,2005-11-09 18:19:00,125,9.45,33.907,26.192
30997,090.0 070.0,2005-11-09 18:19:00,145,9.19,33.947,26.266
30997,090.0 070.0,2005-11-09 18:19:00,155,9.09,33.987,26.313
30997,090.0 070.0,2005-11-09 18:19:00,175,8.87,34.074,26.417
30997,090.0 070.0,2005-11-09 18:19:00,205,8.54,34.138,26.519
30997,090.0 070.0,2005-11-09 18:19:00,235,8.13,34.157,26.596
30997,090.0 070.0,2005-11-09 18:19:00,255,7.78,34.14,26.635
30997,090.0 070.0,2005-11-09 18:19:00,275,7.46,34.121,26.666
30997,090.0 070.0,2005-11-09 18:19:00,305,6.91,34.109,26.733
30997,090.0 070.0,2005-11-09 18:19:00,325,6.62,34.111,26.774
30997,090.0 070.0,2005-11-09 18:19:00,385,6.21,34.145,26.855
31069,090.0 070.0,2006-02-09 00:53:00,5,14.92,33.33,24.7
31069,090.0 070.0,2006-02-09 00:53:00,15,14.86,33.332,24.718
31069,090.0 070.0,2006-02-09 00:53:00,25,14.57,33.332,24.78
31069,090.0 070.0,2006-02-09 00:53:00,35,14.29,33.321,24.831
31069,090.0 070.0,2006-02-09 00:53:00,45,13.99,33.304,24.881
31069,090.0 070.0,2006-02-09 00:53:00,55,13.32,33.289,25.006
31069,090.0 070.0,2006-02-09 00:53:00,65,12.91,33.365,25.146
31069,090.0 070.0,2006-02-09 00:53:00,75,12.63,33.403,25.231
31069,090.0 070.0,2006-02-09 00:53:00,85,12.11,33.414,25.339
31069,090.0 070.0,2006-02-09 00:53:00,95,10.56,33.467,25.661
31069,090.0 070.0,2006-02-09 00:53:00,105,9.88,33.555,25.846
31069,090.0 070.0,2006-02-09 00:53:00,125,9.66,33.7,25.996
31069,090.0 070.0,2006-02-09 00:53:00,145,9.35,33.89,26.196
31069,090.0 070.0,2006-02-09 00:53:00,155,9.23,33.95,26.262
31069,090.0 070.0,2006-02-09 00:53:00,175,9.04,34.027,26.353
31069,090.0 070.0,2006-02-09 00:53:00,205,8.82,34.108,26.452
31069,090.0 070.0,2006-02-09 00:53:00,235,8.51,34.155,26.537
31069,090.0 070.0,2006-02-09 00:53:00,255,8.23,34.168,26.59
31069,090.0 070.0,2006-02-09 00:53:00,275,7.96,34.17,26.632
31069,090.0 070.0,2006-02-09 00:53:00,305,7.45,34.162,26.7
31069,090.0 070.0,2006-02-09 00:53:00,325,7.18,34.157,26.734
31069,090.0 070.0,2006-02-09 00:53:00,385,6.62,34.181,26.83
31114,090.0 070.0,2006-04-06 23:06:00,5,14.69,33.0,24.49
31114,090.0 070.0,2006-04-06 23:06:00,15,14.28,32.994,24.58
31114,090.0 070.0,2006-04-06 23:06:00,25,14.18,32.994,24.601
31114,090.0 070.0,2006-04-06 23:06:00,35,14.15,32.998,24.611
31114,090.0 070.0,2006-04-06 23:06:00,45,13.76,33.095,24.766
31114,090.0 070.0,2006-04-06 23:06:00,55,13.04,33.249,25.031
31114,090.0 070.0,2006-04-06 23:06:00,65,12.94,33.27,25.067
31114,090.0 070.0,2006-04-06 23:06:00,75,12.74,33.288,25.12
31114,090.0 070.0,2006-04-06 23:06:00,85,12.59,33.303,25.161
31114,090.0 070.0,2006-04-06 23:06:00,95,12.16,33.348,25.279
31114,090.0 070.0,2006-04-06 23:06:00,105,11.34,33.429,25.494
31114,090.0 070.0,2006-04-06 23:06:00,125,10.52,33.534,25.721
31114,090.0 070.0,2006-04-06 23:06:00,145,9.78,33.719,25.992
31114,090.0 070.0,2006-04-06 23:06:00,155,9.45,33.796,26.106
31114,090.0 070.0,2006-04-06 23:06:00,175,9.05,33.91,26.26
31114,090.0 070.0,2006-04-06 23:06:00,205,8.94,34.065,26.399
31114,090.0 070.0,2006-04-06 23:06:00,235,8.51,34.095,26.49
31114,090.0 070.0,2006-04-06 23:06:00,255,8.28,34.114,26.54
31114,090.0 070.0,2006-04-06 23:06:00,275,8.1,34.129,26.579
31114,090.0 070.0,2006-04-06 23:06:00,305,7.77,34.146,26.642
31114,090.0 070.0,2006-04-06 23:06:00,325,7.58,34.156,26.677
31114,090.0 070.0,2006-04-06 23:06:00,385,7.08,34.197,26.78
31219,090.0 070.0,2006-07-13 12:20:00,5,16.57,33.23,24.26
31219,090.0 070.0,2006-07-13 12:20:00,15,16.56,33.235,24.264
31219,090.0 070.0,2006-07-13 12:20:00,25,16.55,33.233,24.265
31219,090.0 070.0,2006-07-13 12:20:00,35,16.52,33.233,24.272
31219,090.0 070.0,2006-07-13 12:20:00,45,16.09,33.221,24.362
31219,090.0 070.0,2006-07-13 12:20:00,55,15.42,33.195,24.491
31219,090.0 070.0,2006-07-13 12:20:00,65,14.73,33.179,24.629
31219,090.0 070.0,2006-07-13 12:20:00,75,13.65,33.316,24.961
31219,090.0 070.0,2006-07-13 12:20:00,85,13.11,33.329,25.079
31219,090.0 070.0,2006-07-13 12:20:00,105,11.73,33.4,25.4
31219,090.0 070.0,2006-07-13 12:20:00,115,10.57,33.518,25.7
31219,090.0 070.0,2006-07-13 12:20:00,125,9.86,33.672,25.941
31219,090.0 070.0,2006-07-13 12:20:00,145,9.47,33.84,26.137
31219,090.0 070.0,2006-07-13 12:20:00,155,9.4,33.868,26.171
31219,090.0 070.0,2006-07-13 12:20:00,175,9.14,33.952,26.278
31219,090.0 070.0,2006-07-13 12:20:00,205,8.81,34.036,26.397
31219,090.0 070.0,2006-07-13 12:20:00,235,8.41,34.09,26.501
31219,090.0 070.0,2006-07-13 12:20:00,255,8.12,34.11,26.561
31219,090.0 070.0,2006-07-13 12:20:00,275,7.88,34.12,26.605
31219,090.0 070.0,2006-07-13 12:20:00,305,7.54,34.137,26.668
31219,090.0 070.0,2006-07-13 12:20:00,325,7.34,34.146,26.703
31219,090.0 070.0,2006-07-13 12:20:00,385,6.76,34.161,26.795
31264,090.0 070.0,2006-10-26 05:29:00,5,17.78,33.46,24.15
31264,090.0 070.0,2006-10-26 05:29:00,15,17.78,33.463,24.15
31264,090.0 070.0,2006-10-26 05:29:00,25,17.79,33.467,24.151
31264,090.0 070.0,2006-10-26 05:29:00,35,17.79,33.468,24.152
31264,090.0 070.0,2006-10-26 05:29:00,45,17.71,33.472,24.175
31264,090.0 070.0,2006-10-26 05:29:00,55,15.08,33.306,24.651
31264,090.0 070.0,2006-10-26 05:29:00,65,14.18,33.322,24.856
31264,090.0 070.0,2006-10-26 05:29:00,75,12.95,33.378,25.149
31264,090.0 070.0,2006-10-26 05:29:00,85,12.3,33.412,25.301
31264,090.0 070.0,2006-10-26 05:29:00,105,10.31,33.542,25.763
31264,090.0 070.0,2006-10-26 05:29:00,125,9.51,33.718,26.035
31264,090.0 070.0,2006-10-26 05:29:00,145,9.12,33.899,26.24
31264,090.0 070.0,2006-10-26 05:29:00,155,9.04,33.93,26.277
31264,090.0 070.0,2006-10-26 05:29:00,175,8.78,34.022,26.39
31264,090.0 070.0,2006-10-26 05:29:00,205,8.52,34.065,26.464
31264,090.0 070.0,2006-10-26 05:29:00,235,8.2,34.1,26.541
31264,090.0 070.0,2006-10-26 05:29:00,255,7.92,34.124,26.602
31264,090.0 070.0,2006-10-26 05:29:00,275,7.7,34.143,26.649
31264,090.0 070.0,2006-10-26 05:29:00,305,7.38,34.17,26.716
31264,090.0 070.0,2006-10-26 05:29:00,325,7.2,34.184,26.753
31264,090.0 070.0,2006-10-26 05:29:00,385,6.66,34.221,26.856
31378,090.0 070.0,2007-01-20 01:03:00,5,13.19,33.45,25.15
31378,090.0 070.0,2007-01-20 01:03:00,15,13.17,33.436,25.148
31378,090.0 070.0,2007-01-20 01:03:00,25,13.17,33.426,25.141
31378,090.0 070.0,2007-01-20 01:03:00,35,13.16,33.523,25.218
31378,090.0 070.0,2007-01-20 01:03:00,45,13.18,33.542,25.229
31378,090.0 070.0,2007-01-20 01:03:00,55,13.09,33.57,25.269
31378,090.0 070.0,2007-01-20 01:03:00,65,13.08,33.579,25.279
31378,090.0 070.0,2007-01-20 01:03:00,75,12.68,33.564,25.346
31378,090.0 070.0,2007-01-20 01:03:00,85,11.44,33.429,25.475
31378,090.0 070.0,2007-01-20 01:03:00,105,10.18,33.591,25.824
31378,090.0 070.0,2007-01-20 01:03:00,125,9.65,33.718,26.012
31378,090.0 070.0,2007-01-20 01:03:00,145,9.35,33.801,26.126
31378,090.0 070.0,2007-01-20 01:03:00,155,9.08,33.859,26.215
31378,090.0 070.0,2007-01-20 01:03:00,175,8.73,33.95,26.341
31378,090.0 070.0,2007-01-20 01:03:00,205,8.41,34.064,26.48
31378,090.0 070.0,2007-01-20 01:03:00,235,8.09,34.098,26.556
31378,090.0 070.0,2007-01-20 01:03:00,255,7.81,34.14,26.63
31378,090.0 070.0,2007-01-20 01:03:00,275,7.72,34.174,26.67
31378,090.0 070.0,2007-01-20 01:03:00,305,7.26,34.159,26.724
31378,090.0 070.0,2007-01-20 01:03:00,325,7.12,34.159,26.744
31378,090.0 070.0,2007-01-20 01:03:00,385,7.04,34.258,26.834
31458,090.0 070.0,2007-04-05 17:05:00,5,14.56,33.43,24.85
31458,090.0 070.0,2007-04-05 17:05:00,15,14.56,33.433,24.86
31458,090.0 070.0,2007-04-05 17:05:00,25,14.54,33.433,24.864
31458,090.0 070.0,2007-04-05 17:05:00,35,14.54,33.433,24.865
31458,090.0 070.0,2007-04-05 17:05:00,45,14.0,33.421,24.969
31458,090.0 070.0,2007-04-05 17:05:00,55,13.9,33.482,25.037
31458,090.0 070.0,2007-04-05 17:05:00,65,13.01,33.404,25.157
31458,090.0 070.0,2007-04-05 17:05:00,75,12.66,33.413,25.233
31458,090.0 070.0,2007-04-05 17:05:00,85,12.72,33.443,25.244
31458,090.0 070.0,2007-04-05 17:05:00,105,11.14,33.501,25.586
31458,090.0 070.0,2007-04-05 17:05:00,125,9.9,33.669,25.932
31458,090.0 070.0,2007-04-05 17:05:00,145,9.35,33.814,26.136
31458,090.0 070.0,2007-04-05 17:05:00,155,9.06,33.901,26.251
31458,090.0 070.0,2007-04-05 17:05:00,175,8.74,33.969,26.355
31458,090.0 070.0,2007-04-05 17:05:00,205,8.28,34.009,26.457
31458,090.0 070.0,2007-04-05 17:05:00,235,7.82,34.042,26.552
31458,090.0 070.0,2007-04-05 17:05:00,255,7.6,34.064,26.601
31458,090.0 070.0,2007-04-05 17:05:00,275,7.3,34.064,26.644
31458,090.0 070.0,2007-04-05 17:05:00,305,6.96,34.073,26.698
31458,090.0 070.0,2007-04-05 17:05:00,325,6.75,34.08,26.732
31458,090.0 070.0,2007-04-05 17:05:00,385,6.36,34.157,26.845
31530,090.0 070.0,2007-07-03 12:48:00,5,14.14,33.34,24.87
31530,090.0 070.0,2007-07-03 12:48:00,15,14.14,33.351,24.88
31530,090.0 070.0,2007-07-03 12:48:00,25,14.14,33.347,24.88
31530,090.0 070.0,2007-07-03 12:48:00,35,14.14,33.346,24.88
31530,090.0 070.0,2007-07-03 12:48:00,45,14.11,33.35,24.89
31530,090.0 070.0,2007-07-03 12:48:00,55,13.64,33.367,25.0
31530,090.0 070.0,2007-07-03 12:48:00,65,13.06,33.409,25.15
31530,090.0 070.0,2007-07-03 12:48:00,75,12.57,33.43,25.26
31530,090.0 070.0,2007-07-03 12:48:00,85,12.37,33.453,25.32
31530,090.0 070.0,2007-07-03 12:48:00,105,11.0,33.592,25.68
31530,090.0 070.0,2007-07-03 12:48:00,125,10.13,33.619,25.85
31530,090.0 070.0,2007-07-03 12:48:00,145,9.54,33.763,26.06
31530,090.0 070.0,2007-07-03 12:48:00,155,9.22,33.867,26.19
31530,090.0 070.0,2007-07-03 12:48:00,175,8.99,33.941,26.29
31530,090.0 070.0,2007-07-03 12:48:00,205,8.51,34.043,26.44
31530,090.0 070.0,2007-07-03 12:48:00,235,8.05,34.07,26.54
31530,090.0 070.0,2007-07-03 12:48:00,255,7.79,34.102,26.6
31530,090.0 070.0,2007-07-03 12:48:00,275,7.61,34.115,26.64
31530,090.0 070.0,2007-07-03 12:48:00,305,7.25,34.156,26.72
31530,090.0 070.0,2007-07-03 12:48:00,325,7.14,34.162,26.74
31530,090.0 070.0,2007-07-03 12:48:00,385,6.71,34.209,26.84
31598,090.0 070.0,2007-11-08 05:35:00,5,16.65,33.57,24.5
31598,090.0 070.0,2007-11-08 05:35:00,15,16.58,33.574,24.519
31598,090.0 070.0,2007-11-08 05:35:00,25,16.36,33.582,24.577
31598,090.0 070.0,2007-11-08 05:35:00,35,15.86,33.596,24.701
31598,090.0 070.0,2007-11-08 05:35:00,45,15.69,33.669,24.796
31598,090.0 070.0,2007-11-08 05:35:00,55,14.01,33.529,25.051
31598,090.0 070.0,2007-11-08 05:35:00,65,11.9,33.45,25.406
31598,090.0 070.0,2007-11-08 05:35:00,75,11.13,33.575,25.645
31598,090.0 070.0,2007-11-08 05:35:00,85,10.82,33.624,25.738
31598,090.0 070.0,2007-11-08 05:35:00,105,9.73,33.796,26.059
31598,090.0 070.0,2007-11-08 05:35:00,125,9.44,33.872,26.167
31598,090.0 070.0,2007-11-08 05:35:00,145,9.0,33.921,26.276
31598,090.0 070.0,2007-11-08 05:35:00,155,8.77,33.957,26.34
31598,090.0 070.0,2007-11-08 05:35:00,175,8.57,34.007,26.411
31598,090.0 070.0,2007-11-08 05:35:00,205,8.24,34.038,26.486
31598,090.0 070.0,2007-11-08 05:35:00,235,7.87,34.078,26.573
31598,090.0 070.0,2007-11-08 05:35:00,255,7.85,34.151,26.633
31598,090.0 070.0,2007-11-08 05:35:00,275,7.68,34.174,26.676
31598,090.0 070.0,2007-11-08 05:35:00,305,7.25,34.164,26.73
31598,090.0 070.0,2007-11-08 05:35:00,325,7.0,34.157,26.759
31598,090.0 070.0,2007-11-08 05:35:00,385,6.57,34.185,26.84
31674,090.0 070.0,2008-01-12 23:46:00,5,13.58,33.405,25.042
31674,090.0 070.0,2008-01-12 23:46:00,15,13.59,33.402,25.038
31674,090.0 070.0,2008-01-12 23:46:00,25,13.58,33.402,25.04
31674,090.0 070.0,2008-01-12 23:46:00,35,13.56,33.402,25.044
31674,090.0 070.0,2008-01-12 23:46:00,45,13.4,33.413,25.085
31674,090.0 070.0,2008-01-12 23:46:00,55,13.22,33.428,25.133
31674,090.0 070.0,2008-01-12 23:46:00,65,12.95,33.437,25.194
31674,090.0 070.0,2008-01-12 23:46:00,75,11.31,33.519,25.569
31674,090.0 070.0,2008-01-12 23:46:00,85,10.94,33.586,25.687
31674,090.0 070.0,2008-01-12 23:46:00,105,9.89,33.742,25.99
31674,090.0 070.0,2008-01-12 23:46:00,125,9.61,33.816,26.095
31674,090.0 070.0,2008-01-12 23:46:00,145,9.07,33.922,26.266
31674,090.0 070.0,2008-01-12 23:46:00,155,8.86,33.993,26.333
31674,090.0 070.0,2008-01-12 23:46:00,175,8.53,34.019,26.426
31674,090.0 070.0,2008-01-12 23:46:00,205,8.29,34.051,26.49
31674,090.0 070.0,2008-01-12 23:46:00,235,7.71,34.051,26.575
31674,090.0 070.0,2008-01-12 23:46:00,255,7.46,34.065,26.614
