date,time_local,haul_id,fish_id,lat,lon,locality,species,name_common,length,weight
1998-7-24,7:7,2052,50,58.34,-137.12,Icy_Point,Squalus_acanthias,Spiny_dogfish,496,700
1998-7-24,7:7,2052,53,58.34,-137.12,Icy_Point,Squalus_acanthias,Spiny_dogfish,567,900
1998-7-24,7:7,2052,56,58.34,-137.12,Icy_Point,Squalus_acanthias,Spiny_dogfish,605,1200
1998-7-24,7:7,2052,59,58.34,-137.12,Icy_Point,Squalus_acanthias,Spiny_dogfish,617,1200
1998-7-24,7:7,2052,64,58.34,-137.12,Icy_Point,Squalus_acanthias,Spiny_dogfish,555,900
1998-7-24,7:7,2052,72,58.34,-137.12,Icy_Point,Squalus_acanthias,Spiny_dogfish,658,1700
1998-7-24,7:7,2052,76,58.34,-137.12,Icy_Point,Squalus_acanthias,Spiny_dogfish,526,800
1998-7-24,7:7,2052,84,58.34,-137.12,Icy_Point,Squalus_acanthias,Spiny_dogfish,522,700
1998-7-24,7:7,2052,86,58.34,-137.12,Icy_Point,Squalus_acanthias,Spiny_dogfish,623,1200
1998-7-24,7:7,2052,89,58.34,-137.12,Icy_Point,Squalus_acanthias,Spiny_dogfish,655,1500
1998-7-24,7:7,2052,99,58.34,-137.12,Icy_Point,Squalus_acanthias,Spiny_dogfish,532,800
1998-7-24,7:7,2052,100,58.34,-137.12,Icy_Point,Squalus_acanthias,Spiny_dogfish,511,700
1998-7-24,16:32,2055,1,57.89,-137.71,Icy_Point,Oncorhynchus_kisutch,Coho_Adult,335,475
1998-7-25,14:48,2059,38,57.48,-136.94,Cape_Edward,Oncorhynchus_kisutch,Coho_Adult,613,2800
1998-7-25,14:48,2059,39,57.48,-136.94,Cape_Edward,Oncorhynchus_gorbuscha,Pink_Adult,475,1580
1998-7-27,9:16,2065,24,58.18,-136.48,Cross_Sound,Oncorhynchus_gorbuscha,Pink_Adult,473,1160
1998-7-27,10:57,2066,18,58.21,-136.51,Cross_Sound,Oncorhynchus_keta,Chum_Adult,643,3500
1998-7-27,12:30,2067,9,58.23,-136.54,Cross_Sound,Oncorhynchus_keta,Chum_Adult,665,3700
1998-8-26,8:46,2077,3,58.1,-135.02,Upper_Chatham,Oncorhynchus_tshawytscha,Chinook_Imm.,481,1450
1998-8-26,12:30,2079,6,58.16,-135.04,Upper_Chatham,Oncorhynchus_kisutch,Coho_Adult,604,2600
1998-8-27,8:29,2081,1,58.24,-135.49,Icy_Strait,Oncorhynchus_tshawytscha,Chinook_Imm.,660,4300
1998-8-27,16:30,2084,17,58.35,-134.73,Inshore,Oncorhynchus_tshawytscha,Chinook_Imm.,498,1400
1998-8-27,16:30,2084,18,58.35,-134.73,Inshore,Oncorhynchus_kisutch,Coho_Adult,555,2000
1998-8-29,14:23,2088,48,58.23,-136.54,Cross_Sound,Oncorhynchus_kisutch,Coho_Adult,651,3400
1998-8-29,14:23,2088,49,58.23,-136.54,Cross_Sound,Oncorhynchus_kisutch,Coho_Adult,686,4400
1998-8-29,14:23,2088,50,58.23,-136.54,Cross_Sound,Oncorhynchus_kisutch,Coho_Adult,645,3800
1998-8-29,16:39,2089,72,58.21,-136.51,Cross_Sound,Oncorhynchus_kisutch,Coho_Adult,639,6500
1998-8-29,16:39,2089,73,58.21,-136.51,Cross_Sound,Oncorhynchus_kisutch,Coho_Adult,762,3500
1998-8-29,18:25,2090,54,58.18,-136.48,Cross_Sound,Oncorhynchus_kisutch,Coho_Adult,625,3300
1998-8-29,18:25,2090,55,58.18,-136.48,Cross_Sound,Sebastes_melanops,Black_rockfish,500,2100
1998-8-30,13:59,2095,1,57.89,-137.71,Icy_Point,Oncorhynchus_kisutch,Coho_Adult,746,6300
1998-8-30,13:59,2095,2,57.89,-137.71,Icy_Point,Oncorhynchus_kisutch,Coho_Adult,665,3800
1998-10-7,9:11,2103,42,58.18,-136.48,Cross_Sound,Oncorhynchus_kisutch,Coho_Adult,771,5300
1999-5-21,7:2,3005,1,58.22,-135.53,Icy_Strait,Oncorhynchus_tshawytscha,Chinook_Imm.,304,385
1999-5-21,7:2,3005,2,58.22,-135.53,Icy_Strait,Oncorhynchus_tshawytscha,Chinook_Imm.,340,505
1999-5-21,7:2,3005,3,58.22,-135.53,Icy_Strait,Theragra_chalcogramma,Walleye_pollock,421,450
1999-5-21,7:2,3005,4,58.22,-135.53,Icy_Strait,Theragra_chalcogramma,Walleye_pollock,519,775
1999-5-21,8:41,3006,4,58.24,-135.49,Icy_Strait,Theragra_chalcogramma,Walleye_pollock,604,920
1999-5-21,8:41,3006,5,58.24,-135.49,Icy_Strait,Theragra_chalcogramma,Walleye_pollock,478,620
1999-5-21,8:41,3006,6,58.24,-135.49,Icy_Strait,Theragra_chalcogramma,Walleye_pollock,528,690
1999-5-21,8:41,3006,7,58.24,-135.49,Icy_Strait,Theragra_chalcogramma,Walleye_pollock,526,800
1999-5-21,8:41,3006,8,58.24,-135.49,Icy_Strait,Theragra_chalcogramma,Walleye_pollock,558,930
1999-5-21,8:41,3006,9,58.24,-135.49,Icy_Strait,Theragra_chalcogramma,Walleye_pollock,537,1050
1999-5-21,8:41,3006,10,58.24,-135.49,Icy_Strait,Theragra_chalcogramma,Walleye_pollock,537,800
1999-5-21,8:41,3006,11,58.24,-135.49,Icy_Strait,Theragra_chalcogramma,Walleye_pollock,546,840
1999-5-21,8:41,3006,12,58.24,-135.49,Icy_Strait,Theragra_chalcogramma,Walleye_pollock,413,400
1999-5-21,10:16,3007,1,58.25,-135.44,Icy_Strait,Oncorhynchus_tshawytscha,Chinook_Imm.,295,360
1999-5-21,10:16,3007,39,58.25,-135.44,Icy_Strait,Theragra_chalcogramma,Walleye_pollock,445,650
1999-5-21,10:16,3007,40,58.25,-135.44,Icy_Strait,Theragra_chalcogramma,Walleye_pollock,401,510
1999-5-21,10:16,3007,41,58.25,-135.44,Icy_Strait,Theragra_chalcogramma,Walleye_pollock,419,450
1999-5-21,10:16,3007,42,58.25,-135.44,Icy_Strait,Theragra_chalcogramma,Walleye_pollock,384,400
1999-5-21,10:16,3007,43,58.25,-135.44,Icy_Strait,Theragra_chalcogramma,Walleye_pollock,498,690
1999-5-21,10:16,3007,44,58.25,-135.44,Icy_Strait,Theragra_chalcogramma,Walleye_pollock,435,550
1999-5-21,10:16,3007,45,58.25,-135.44,Icy_Strait,Theragra_chalcogramma,Walleye_pollock,519,900
1999-5-21,10:16,3007,46,58.25,-135.44,Icy_Strait,Theragra_chalcogramma,Walleye_pollock,550,1150
1999-5-21,10:16,3007,47,58.25,-135.44,Icy_Strait,Theragra_chalcogramma,Walleye_pollock,405,475
1999-5-21,10:16,3007,48,58.25,-135.44,Icy_Strait,Theragra_chalcogramma,Walleye_pollock,438,700
1999-5-21,12:22,3008,1,58.27,-135.4,Icy_Strait,Oncorhynchus_tshawytscha,Chinook_Imm.,325,420
1999-5-21,12:22,3008,2,58.27,-135.4,Icy_Strait,Oncorhynchus_tshawytscha,Chinook_Imm.,505,1575
1999-5-21,12:22,3008,3,58.27,-135.4,Icy_Strait,Oncorhynchus_tshawytscha,Chinook_Imm.,295,300
1999-5-21,12:22,3008,5,58.27,-135.4,Icy_Strait,Theragra_chalcogramma,Walleye_pollock,521,850
1999-5-21,12:22,3008,6,58.27,-135.4,Icy_Strait,Theragra_chalcogramma,Walleye_pollock,523,775
1999-5-21,12:22,3008,7,58.27,-135.4,Icy_Strait,Theragra_chalcogramma,Walleye_pollock,557,900
1999-5-21,12:22,3008,8,58.27,-135.4,Icy_Strait,Theragra_chalcogramma,Walleye_pollock,553,1100
1999-5-21,12:22,3008,9,58.27,-135.4,Icy_Strait,Theragra_chalcogramma,Walleye_pollock,537,900
1999-5-21,12:22,3008,10,58.27,-135.4,Icy_Strait,Theragra_chalcogramma,Walleye_pollock,551,800
1999-5-21,12:22,3008,11,58.27,-135.4,Icy_Strait,Theragra_chalcogramma,Walleye_pollock,532,800
1999-5-21,12:22,3008,12,58.27,-135.4,Icy_Strait,Theragra_chalcogramma,Walleye_pollock,570,1000
1999-5-21,12:22,3008,13,58.27,-135.4,Icy_Strait,Theragra_chalcogramma,Walleye_pollock,508,690
1999-6-26,8:22,3017,27,58.19,-134.2,Taku_Inlet,Oncorhynchus_tshawytscha,Chinook_Imm.,232,160
1999-6-26,8:22,3017,28,58.19,-134.2,Taku_Inlet,Oncorhynchus_tshawytscha,Chinook_Imm.,328,470
1999-6-26,8:22,3017,31,58.19,-134.2,Taku_Inlet,Trichodon_trichodon,Pac._Sandfish,162,54
1999-6-27,7:7,3019,5,58.34,-137.12,Icy_Point,Squalus_acanthias,Spiny_dogfish,701,2250
1999-6-27,9:31,3020,1,58.21,-137.28,Icy_Point,Oncorhynchus_kisutch,Coho_Adult,514,1600
1999-6-27,9:31,3020,6,58.21,-137.28,Icy_Point,Squalus_acanthias,Spiny_dogfish,914,4100
1999-6-27,9:31,3020,7,58.21,-137.28,Icy_Point,Squalus_acanthias,Spiny_dogfish,864,4200
1999-6-27,9:31,3020,9,58.21,-137.28,Icy_Point,Squalus_acanthias,Spiny_dogfish,889,4300
1999-6-27,9:31,3020,10,58.21,-137.28,Icy_Point,Squalus_acanthias,Spiny_dogfish,965,5200
1999-6-27,9:31,3020,11,58.21,-137.28,Icy_Point,Squalus_acanthias,Spiny_dogfish,787,3800
1999-6-27,9:31,3020,12,58.21,-137.28,Icy_Point,Squalus_acanthias,Spiny_dogfish,572,900
1999-6-27,9:31,3020,13,58.21,-137.28,Icy_Point,Squalus_acanthias,Spiny_dogfish,584,1200
1999-6-28,8:33,3023,1,58.18,-136.48,Cross_Sound,Oncorhynchus_gorbuscha,Pink_Adult,451,1100
1999-6-28,8:33,3023,2,58.18,-136.48,Cross_Sound,Oncorhynchus_gorbuscha,Pink_Adult,479,1350
1999-6-28,8:33,3023,3,58.18,-136.48,Cross_Sound,Oncorhynchus_gorbuscha,Pink_Adult,520,1800
1999-6-28,8:33,3023,4,58.18,-136.48,Cross_Sound,Theragra_chalcogramma,Walleye_pollock,528,600
1999-6-28,9:52,3024,1,58.21,-136.51,Cross_Sound,Oncorhynchus_gorbuscha,Pink_Adult,426,700
1999-6-28,9:52,3024,2,58.21,-136.51,Cross_Sound,Oncorhynchus_gorbuscha,Pink_Adult,504,1500
1999-6-28,9:52,3024,3,58.21,-136.51,Cross_Sound,Theragra_chalcogramma,Walleye_pollock,521,700
1999-6-28,9:52,3024,4,58.21,-136.51,Cross_Sound,Theragra_chalcogramma,Walleye_pollock,528,800
1999-6-28,9:52,3024,5,58.21,-136.51,Cross_Sound,Theragra_chalcogramma,Walleye_pollock,557,750
1999-6-29,10:34,3028,98,58.25,-135.44,Icy_Strait,Oncorhynchus_tshawytscha,Chinook_Imm.,340,500
1999-6-29,10:34,3028,99,58.25,-135.44,Icy_Strait,Oncorhynchus_tshawytscha,Chinook_Imm.,366,660
1999-6-29,10:34,3028,146,58.25,-135.44,Icy_Strait,Anoplopoma_fimbria,Sablefish_1ocean,303,300
1999-6-29,10:34,3028,147,58.25,-135.44,Icy_Strait,Anoplopoma_fimbria,Sablefish_1ocean,326,380
1999-6-29,10:34,3028,148,58.25,-135.44,Icy_Strait,Anoplopoma_fimbria,Sablefish_1ocean,285,220
1999-6-29,10:34,3028,149,58.25,-135.44,Icy_Strait,Anoplopoma_fimbria,Sablefish_1ocean,308,320
1999-6-29,10:34,3028,151,58.25,-135.44,Icy_Strait,Oncorhynchus_nerka,Sockeye_Adult,699,4000
1999-6-29,12:59,3029,84,58.27,-135.4,Icy_Strait,Oncorhynchus_gorbuscha,Pink_Adult,445,1100
1999-6-29,12:59,3029,85,58.27,-135.4,Icy_Strait,Oncorhynchus_tshawytscha,Chinook_Imm.,328,450
1999-6-29,12:59,3029,86,58.27,-135.4,Icy_Strait,Oncorhynchus_tshawytscha,Chinook_Imm.,456,1250
1999-6-29,12:59,3029,87,58.27,-135.4,Icy_Strait,Oncorhynchus_tshawytscha,Chinook_Imm.,365,575
1999-6-30,8:46,3031,4,57.6,-136.57,Cape_Edward,Oncorhynchus_gorbuscha,Pink_Adult,438,990
1999-6-30,8:46,3031,5,57.6,-136.57,Cape_Edward,Oncorhynchus_gorbuscha,Pink_Adult,450,1100
1999-7-1,7:15,3036,41,58.13,-135.07,Upper_Chatham,Anoplopoma_fimbria,Sablefish_1ocean,324,325
1999-7-1,7:15,3036,42,58.13,-135.07,Upper_Chatham,Theragra_chalcogramma,Walleye_pollock,543,660
1999-7-1,9:7,3034,16,58.08,-135.0,Upper_Chatham,Oncorhynchus_tshawytscha,Chinook_Imm.,329,597
1999-7-1,9:7,3034,17,58.08,-135.0,Upper_Chatham,Oncorhynchus_tshawytscha,Chinook_Imm.,318,370
1999-7-1,9:7,3034,19,58.08,-135.0,Upper_Chatham,Oncorhynchus_tshawytscha,Chinook_Imm.,459,1100
1999-7-1,9:7,3034,20,58.08,-135.0,Upper_Chatham,Oncorhynchus_gorbuscha,Pink_Adult,535,1800
1999-7-1,9:7,3034,21,58.08,-135.0,Upper_Chatham,Oncorhynchus_gorbuscha,Pink_Adult,555,2100
1999-7-1,9:7,3034,22,58.08,-135.0,Upper_Chatham,Theragra_chalcogramma,Walleye_pollock,456,610
1999-7-1,9:7,3034,23,58.08,-135.0,Upper_Chatham,Theragra_chalcogramma,Walleye_pollock,467,550
1999-7-1,10:55,3035,87,58.1,-135.02,Upper_Chatham,Oncorhynchus_tshawytscha,Chinook_Imm.,316,430
1999-7-1,10:55,3035,88,58.1,-135.02,Upper_Chatham,Oncorhynchus_tshawytscha,Chinook_Imm.,316,420
1999-7-1,10:55,3035,89,58.1,-135.02,Upper_Chatham,Oncorhynchus_tshawytscha,Chinook_Imm.,326,500
1999-7-1,10:55,3035,90,58.1,-135.02,Upper_Chatham,Oncorhynchus_tshawytscha,Chinook_Imm.,401,800
1999-7-1,10:55,3035,92,58.1,-135.02,Upper_Chatham,Oncorhynchus_tshawytscha,Chinook_Imm.,407,825
1999-7-1,10:55,3035,94,58.1,-135.02,Upper_Chatham,Theragra_chalcogramma,Walleye_pollock,450,600
1999-7-1,10:55,3035,95,58.1,-135.02,Upper_Chatham,Theragra_chalcogramma,Walleye_pollock,539,810
1999-7-1,13:8,3037,362,58.16,-135.04,Upper_Chatham,Oncorhynchus_tshawytscha,Chinook_Imm.,559,2100
1999-7-1,13:8,3037,363,58.16,-135.04,Upper_Chatham,Oncorhynchus_tshawytscha,Chinook_Imm.,603,3050
1999-7-24,8:19,3040,10,58.19,-134.2,Taku_Inlet,Platichthys_stellatus,Starry_flounder,380,640
1999-7-24,13:53,3041,134,58.37,-135.0,False_Pt._Retreat,Oncorhynchus_gorbuscha,Pink_Adult,466,1100
1999-7-24,13:53,3041,135,58.37,-135.0,False_Pt._Retreat,Oncorhynchus_gorbuscha,Pink_Adult,506,nd
1999-7-24,13:53,3041,136,58.37,-135.0,False_Pt._Retreat,Oncorhynchus_gorbuscha,Pink_Adult,482,nd
1999-7-24,13:53,3041,137,58.37,-135.0,False_Pt._Retreat,Oncorhynchus_gorbuscha,Pink_Adult,447,nd
1999-7-24,13:53,3041,138,58.37,-135.0,False_Pt._Retreat,Oncorhynchus_tshawytscha,Chinook_Imm.,376,700
1999-7-24,13:53,3041,139,58.37,-135.0,False_Pt._Retreat,Anoplopoma_fimbria,Sablefish_1ocean,333,400
1999-7-24,13:53,3041,140,58.37,-135.0,False_Pt._Retreat,Anoplopoma_fimbria,Sablefish_1ocean,343,450
1999-7-24,13:53,3041,141,58.37,-135.0,False_Pt._Retreat,Anoplopoma_fimbria,Sablefish_1ocean,338,440
1999-7-24,13:53,3041,142,58.37,-135.0,False_Pt._Retreat,Anoplopoma_fimbria,Sablefish_1ocean,366,460
1999-7-24,13:53,3041,143,58.37,-135.0,False_Pt._Retreat,Anoplopoma_fimbria,Sablefish_1ocean,333,370
1999-7-24,13:53,3041,144,58.37,-135.0,False_Pt._Retreat,Anoplopoma_fimbria,Sablefish_1ocean,341,450
1999-7-24,13:53,3041,145,58.37,-135.0,False_Pt._Retreat,Anoplopoma_fimbria,Sablefish_1ocean,328,390
1999-7-24,13:53,3041,146,58.37,-135.0,False_Pt._Retreat,Anoplopoma_fimbria,Sablefish_1ocean,329,390
1999-7-24,13:53,3041,147,58.37,-135.0,False_Pt._Retreat,Anoplopoma_fimbria,Sablefish_1ocean,353,510
1999-7-24,13:53,3041,148,58.37,-135.0,False_Pt._Retreat,Anoplopoma_fimbria,Sablefish_1ocean,341,380
1999-7-24,13:53,3041,149,58.37,-135.0,False_Pt._Retreat,Anoplopoma_fimbria,Sablefish_1ocean,353,500
1999-7-24,13:53,3041,150,58.37,-135.0,False_Pt._Retreat,Anoplopoma_fimbria,Sablefish_1ocean,343,420
1999-7-24,13:53,3041,151,58.37,-135.0,False_Pt._Retreat,Anoplopoma_fimbria,Sablefish_1ocean,349,450
1999-7-24,13:53,3041,152,58.37,-135.0,False_Pt._Retreat,Anoplopoma_fimbria,Sablefish_1ocean,351,450
1999-7-24,13:53,3041,153,58.37,-135.0,False_Pt._Retreat,Anoplopoma_fimbria,Sablefish_1ocean,355,480
1999-7-24,13:53,3041,154,58.37,-135.0,False_Pt._Retreat,Anoplopoma_fimbria,Sablefish_1ocean,320,310
1999-7-24,13:53,3041,155,58.37,-135.0,False_Pt._Retreat,Anoplopoma_fimbria,Sablefish_1ocean,357,470
1999-7-24,13:53,3041,156,58.37,-135.0,False_Pt._Retreat,Anoplopoma_fimbria,Sablefish_1ocean,339,420
1999-7-24,13:53,3041,157,58.37,-135.0,False_Pt._Retreat,Anoplopoma_fimbria,Sablefish_1ocean,329,400
1999-7-24,13:53,3041,158,58.37,-135.0,False_Pt._Retreat,Anoplopoma_fimbria,Sablefish_1ocean,312,300
1999-7-24,13:53,3041,159,58.37,-135.0,False_Pt._Retreat,Anoplopoma_fimbria,Sablefish_1ocean,326,390
1999-7-24,13:53,3041,160,58.37,-135.0,False_Pt._Retreat,Anoplopoma_fimbria,Sablefish_1ocean,333,400
1999-7-24,13:53,3041,161,58.37,-135.0,False_Pt._Retreat,Anoplopoma_fimbria,Sablefish_1ocean,359,450
1999-7-24,13:53,3041,162,58.37,-135.0,False_Pt._Retreat,Anoplopoma_fimbria,Sablefish_1ocean,359,500
1999-7-25,7:3,3042,98,58.34,-137.12,Icy_Point,Trichodon_trichodon,Pac._Sandfish,183,95
1999-7-25,7:3,3042,99,58.34,-137.12,Icy_Point,Oncorhynchus_gorbuscha,Pink_Adult,477,1200
1999-7-26,13:32,3048,12,58.16,-136.45,Cross_Sound,Oncorhynchus_gorbuscha,Pink_Adult,519,1900
1999-7-27,7:15,3049,15,58.22,-135.53,Icy_Strait,Oncorhynchus_tshawytscha,Chinook_Imm.,389,800
1999-7-27,7:15,3049,16,58.22,-135.53,Icy_Strait,Oncorhynchus_tshawytscha,Chinook_Imm.,445,1130
1999-7-27,7:15,3049,17,58.22,-135.53,Icy_Strait,Oncorhynchus_gorbuscha,Pink_Adult,481,1150
1999-7-27,7:15,3049,18,58.22,-135.53,Icy_Strait,Oncorhynchus_gorbuscha,Pink_Adult,483,1140
1999-7-27,7:15,3049,19,58.22,-135.53,Icy_Strait,Oncorhynchus_gorbuscha,Pink_Adult,479,1200
1999-7-27,7:15,3049,20,58.22,-135.53,Icy_Strait,Oncorhynchus_gorbuscha,Pink_Adult,490,1300
1999-7-27,7:15,3049,21,58.22,-135.53,Icy_Strait,Oncorhynchus_gorbuscha,Pink_Adult,541,1900
1999-7-27,7:15,3049,22,58.22,-135.53,Icy_Strait,Oncorhynchus_gorbuscha,Pink_Adult,448,900
1999-7-27,7:15,3049,23,58.22,-135.53,Icy_Strait,Oncorhynchus_gorbuscha,Pink_Adult,473,1100
1999-7-27,7:15,3049,24,58.22,-135.53,Icy_Strait,Oncorhynchus_gorbuscha,Pink_Adult,543,1900
1999-7-27,7:15,3049,25,58.22,-135.53,Icy_Strait,Oncorhynchus_gorbuscha,Pink_Adult,442,1600
1999-7-27,7:15,3049,26,58.22,-135.53,Icy_Strait,Oncorhynchus_gorbuscha,Pink_Adult,500,1250
1999-7-27,7:15,3049,27,58.22,-135.53,Icy_Strait,Oncorhynchus_gorbuscha,Pink_Adult,495,1300
1999-7-27,7:15,3049,28,58.22,-135.53,Icy_Strait,Oncorhynchus_gorbuscha,Pink_Adult,494,1300
1999-7-27,7:15,3049,29,58.22,-135.53,Icy_Strait,Oncorhynchus_gorbuscha,Pink_Adult,516,1550
1999-7-27,7:15,3049,30,58.22,-135.53,Icy_Strait,Oncorhynchus_gorbuscha,Pink_Adult,487,1250
1999-7-27,7:15,3049,31,58.22,-135.53,Icy_Strait,Oncorhynchus_gorbuscha,Pink_Adult,429,950
1999-7-27,7:15,3049,32,58.22,-135.53,Icy_Strait,Oncorhynchus_gorbuscha,Pink_Adult,416,900
1999-7-27,7:15,3049,33,58.22,-135.53,Icy_Strait,Oncorhynchus_gorbuscha,Pink_Adult,429,700
1999-7-27,7:15,3049,34,58.22,-135.53,Icy_Strait,Oncorhynchus_gorbuscha,Pink_Adult,461,1100
1999-7-27,7:15,3049,35,58.22,-135.53,Icy_Strait,Oncorhynchus_gorbuscha,Pink_Adult,528,1600
1999-7-27,7:15,3049,36,58.22,-135.53,Icy_Strait,Oncorhynchus_gorbuscha,Pink_Adult,499,1400
1999-7-27,7:15,3049,37,58.22,-135.53,Icy_Strait,Oncorhynchus_gorbuscha,Pink_Adult,464,1250
1999-7-27,8:56,3050,65,58.24,-135.49,Icy_Strait,Oncorhynchus_tshawytscha,Chinook_Imm.,367,650
1999-7-27,8:56,3050,66,58.24,-135.49,Icy_Strait,Anoplopoma_fimbria,Sablefish_1ocean,359,490
1999-7-27,8:56,3050,67,58.24,-135.49,Icy_Strait,Anoplopoma_fimbria,Sablefish_1ocean,371,480
1999-7-27,8:56,3050,68,58.24,-135.49,Icy_Strait,Anoplopoma_fimbria,Sablefish_1ocean,344,425
1999-7-27,8:56,3050,69,58.24,-135.49,Icy_Strait,Anoplopoma_fimbria,Sablefish_1ocean,341,440
1999-7-27,8:56,3050,70,58.24,-135.49,Icy_Strait,Anoplopoma_fimbria,Sablefish_1ocean,341,460
1999-7-27,8:56,3050,71,58.24,-135.49,Icy_Strait,Anoplopoma_fimbria,Sablefish_1ocean,365,500
1999-7-27,8:56,3050,72,58.24,-135.49,Icy_Strait,Anoplopoma_fimbria,Sablefish_1ocean,343,430
1999-7-27,8:56,3050,118,58.24,-135.49,Icy_Strait,Oncorhynchus_tshawytscha,Chinook_Imm.,1140,29000
1999-7-27,10:50,3051,301,58.25,-135.44,Icy_Strait,Anoplopoma_fimbria,Sablefish_1ocean,351,520
1999-7-27,10:50,3051,302,58.25,-135.44,Icy_Strait,Anoplopoma_fimbria,Sablefish_1ocean,347,530
1999-7-27,10:50,3051,303,58.25,-135.44,Icy_Strait,Anoplopoma_fimbria,Sablefish_1ocean,332,410
1999-7-27,10:50,3051,304,58.25,-135.44,Icy_Strait,Anoplopoma_fimbria,Sablefish_1ocean,349,470
1999-7-27,10:50,3051,305,58.25,-135.44,Icy_Strait,Anoplopoma_fimbria,Sablefish_1ocean,350,400
1999-7-27,10:50,3051,306,58.25,-135.44,Icy_Strait,Anoplopoma_fimbria,Sablefish_1ocean,338,480
1999-7-27,10:50,3051,307,58.25,-135.44,Icy_Strait,Anoplopoma_fimbria,Sablefish_1ocean,339,420
1999-7-27,10:50,3051,308,58.25,-135.44,Icy_Strait,Anoplopoma_fimbria,Sablefish_1ocean,369,510
1999-7-27,10:50,3051,309,58.25,-135.44,Icy_Strait,Anoplopoma_fimbria,Sablefish_1ocean,362,590
1999-7-27,10:50,3051,310,58.25,-135.44,Icy_Strait,Anoplopoma_fimbria,Sablefish_1ocean,339,460
1999-7-27,10:50,3051,311,58.25,-135.44,Icy_Strait,Anoplopoma_fimbria,Sablefish_1ocean,353,460
1999-7-27,10:50,3051,312,58.25,-135.44,Icy_Strait,Anoplopoma_fimbria,Sablefish_1ocean,349,505
1999-7-27,10:50,3051,313,58.25,-135.44,Icy_Strait,Anoplopoma_fimbria,Sablefish_1ocean,338,440
1999-7-27,10:50,3051,314,58.25,-135.44,Icy_Strait,Anoplopoma_fimbria,Sablefish_1ocean,351,490
1999-7-27,10:50,3051,315,58.25,-135.44,Icy_Strait,Anoplopoma_fimbria,Sablefish_1ocean,345,425
1999-7-27,10:50,3051,316,58.25,-135.44,Icy_Strait,Anoplopoma_fimbria,Sablefish_1ocean,351,510
1999-7-27,10:50,3051,317,58.25,-135.44,Icy_Strait,Anoplopoma_fimbria,Sablefish_1ocean,345,420
1999-7-27,10:50,3051,318,58.25,-135.44,Icy_Strait,Anoplopoma_fimbria,Sablefish_1ocean,335,415
1999-7-27,13:35,3052,189,58.27,-135.4,Icy_Strait,Oncorhynchus_tshawytscha,Chinook_Imm.,362,640
1999-7-27,13:35,3052,241,58.27,-135.4,Icy_Strait,Oncorhynchus_kisutch,Coho_Adult,634,3100
1999-7-27,13:35,3052,242,58.27,-135.4,Icy_Strait,Oncorhynchus_tshawytscha,Chinook_Imm.,322,450
1999-7-27,13:35,3052,243,58.27,-135.4,Icy_Strait,Oncorhynchus_gorbuscha,Pink_Adult,541,1600
1999-7-27,13:35,3052,244,58.27,-135.4,Icy_Strait,Oncorhynchus_gorbuscha,Pink_Adult,468,1200
1999-7-27,13:35,3052,245,58.27,-135.4,Icy_Strait,Oncorhynchus_gorbuscha,Pink_Adult,501,1550
1999-7-27,13:35,3052,246,58.27,-135.4,Icy_Strait,Oncorhynchus_gorbuscha,Pink_Adult,466,1050
1999-7-27,13:35,3052,247,58.27,-135.4,Icy_Strait,Oncorhynchus_gorbuscha,Pink_Adult,464,1050
1999-7-27,13:35,3052,248,58.27,-135.4,Icy_Strait,Oncorhynchus_gorbuscha,Pink_Adult,495,1300
1999-7-27,13:35,3052,249,58.27,-135.4,Icy_Strait,Oncorhynchus_gorbuscha,Pink_Adult,474,1300
1999-7-27,13:35,3052,250,58.27,-135.4,Icy_Strait,Oncorhynchus_gorbuscha,Pink_Adult,480,1200
1999-7-27,13:35,3052,251,58.27,-135.4,Icy_Strait,Theragra_chalcogramma,Walleye_pollock,511,600
1999-7-28,9:32,3054,3,57.6,-136.57,Cape_Edward,Sebastes_melanops,Black_rockfish,574,3100
1999-7-28,12:14,3055,1,57.54,-136.77,Cape_Edward,Anoplopoma_fimbria,Sablefish_1ocean,347,450
1999-7-28,12:14,3055,2,57.54,-136.77,Cape_Edward,Anoplopoma_fimbria,Sablefish_1ocean,341,450
1999-7-28,12:14,3055,3,57.54,-136.77,Cape_Edward,Anoplopoma_fimbria,Sablefish_1ocean,357,550
1999-7-28,14:43,3056,1,57.48,-136.94,Cape_Edward,Oncorhynchus_keta,Chum_1_Ocean,396,800
1999-7-28,14:43,3056,2,57.48,-136.94,Cape_Edward,Oncorhynchus_gorbuscha,Pink_Adult,534,1900
1999-7-28,14:43,3056,3,57.48,-136.94,Cape_Edward,Oncorhynchus_gorbuscha,Pink_Adult,476,1200
1999-7-28,14:43,3056,4,57.48,-136.94,Cape_Edward,Oncorhynchus_gorbuscha,Pink_Adult,441,1000
1999-7-28,14:43,3056,5,57.48,-136.94,Cape_Edward,Oncorhynchus_gorbuscha,Pink_Adult,451,1200
1999-7-29,7:26,3058,18,58.1,-135.02,Upper_Chatham,Oncorhynchus_gorbuscha,Pink_Adult,449,2000
1999-7-29,7:26,3058,19,58.1,-135.02,Upper_Chatham,Oncorhynchus_gorbuscha,Pink_Adult,446,1150
1999-7-29,7:26,3058,20,58.1,-135.02,Upper_Chatham,Oncorhynchus_gorbuscha,Pink_Adult,448,1750
1999-7-29,7:26,3058,21,58.1,-135.02,Upper_Chatham,Anoplopoma_fimbria,Sablefish_1ocean,342,500
